87.971	66.467
88.688	69.961
88.359	70.351
87.310	64.658
90.639	75.111
87.052	75.423
86.259	75.958
90.886	65.373
90.972	60.507
86.758	63.192
87.344	67.945
89.269	75.933
87.592	71.482
87.723	78.997
89.338	66.626
87.916	64.445
87.459	69.644
88.436	67.698
87.752	69.458
86.784	60.566
90.450	64.178
88.447	74.397
89.132	77.679
87.852	80.378
87.841	74.825
88.609	68.769
88.631	60.216
85.676	61.612
89.014	66.082
92.166	73.304
92.166	73.304
85.585	66.715
90.355	74.728
87.380	72.820
88.197	74.895
91.063	68.660
88.062	68.645
86.529	75.391
87.632	63.402
88.005	67.596
89.503	65.465
89.031	63.941
87.104	65.016
87.351	67.699
90.576	76.102
87.937	79.444
87.111	74.337
88.713	66.164
89.152	72.026
89.416	68.470
87.234	66.832
87.975	71.018
88.509	58.464
90.726	68.342
87.183	64.765
85.938	66.430
90.762	77.319
90.387	69.028
87.349	74.341
89.065	73.435
87.038	75.555
87.629	74.014
91.005	67.149
87.560	60.659
86.755	60.934
92.078	64.122
89.943	64.349
87.783	75.750
89.002	72.907
89.003	75.508
86.968	74.112
88.918	68.686
88.255	75.421
88.336	66.087
91.685	64.303
90.104	67.739
86.144	69.746
87.728	67.059
89.525	65.371
86.216	61.159
90.451	66.317
90.067	77.350
86.763	73.938
90.080	75.675
92.211	74.618
86.524	66.284
87.946	74.698
89.644	73.379
86.964	64.867
89.594	60.894
89.803	53.539
88.422	66.721
89.365	72.106
87.622	76.426
89.545	74.502
89.988	72.578
87.892	64.126
88.688	67.590
88.999	78.692
88.510	76.208
90.716	75.025
87.113	53.401
88.897	55.606
90.521	68.411
89.146	64.310
89.791	74.948
89.949	76.037
86.267	74.390
87.722	76.767
89.182	66.710
89.473	68.415
91.632	74.141
88.738	62.213
86.465	60.984
88.170	72.470
90.734	70.167
87.222	67.732
87.943	65.879
89.592	58.726
89.104	76.568
89.517	72.006
87.521	72.362
89.226	86.268
87.783	73.861
87.528	67.269
88.339	62.128
90.140	61.446
90.595	65.265
89.426	62.403
85.002	63.319
86.611	77.899
86.611	77.899
86.611	77.899
89.245	68.872
87.330	71.106
87.335	72.547
88.458	70.608
86.685	65.560
86.931	72.616
91.253	64.663
87.444	56.321
87.754	66.185
90.827	69.334
86.894	78.533
86.309	75.666
89.219	71.891
89.514	78.804
90.105	70.377
88.900	63.470
87.413	63.279
87.601	71.571
87.665	69.234
87.665	69.234
85.718	66.020
88.881	63.394
90.737	65.574
87.166	65.593
86.864	78.790
88.998	85.944
87.426	74.286
88.156	66.277
86.530	65.257
88.468	67.556
90.888	64.728
89.585	64.115
88.637	67.701
86.566	70.797
88.919	67.340
88.560	68.608
88.285	77.824
90.363	78.206
87.213	70.792
88.771	64.241
87.689	67.448
87.740	72.457
87.712	65.039
87.722	60.482
89.563	66.952
88.903	66.918
85.693	66.266
87.430	70.322
90.144	83.553
88.476	78.650
87.579	67.333
88.872	65.080
91.023	68.991
90.340	72.302
84.611	62.401
86.546	66.681
91.403	68.263
88.321	64.356
87.742	64.627
87.742	64.627
85.739	83.241
86.775	75.630
89.930	68.320
87.214	67.399
88.820	72.222
90.813	66.713
87.366	55.884
87.938	65.665
86.023	73.015
89.745	71.866
90.409	65.702
86.888	72.261
89.546	80.194
89.417	68.202
86.477	63.219
88.873	68.785
90.466	80.873
86.809	71.428
87.239	59.155
90.199	62.974
90.362	67.144
86.535	68.652
86.187	63.280
91.165	72.585
89.848	78.392
85.403	67.358
87.243	67.217
88.862	71.281
89.397	80.342
89.086	68.171
86.338	58.554
87.146	64.385
90.260	72.085
88.018	69.347
86.656	66.437
87.867	72.355
89.731	65.774
89.470	63.882
85.341	70.267
86.119	79.205
91.301	82.560
89.137	62.704
84.862	58.362
89.877	65.613
88.531	68.930
89.102	68.455
88.280	65.640
86.680	74.099
85.969	68.696
88.978	64.406
91.514	67.646
87.963	81.899
84.969	80.267
87.486	64.196
89.675	61.785
88.408	62.219
87.878	70.114
88.485	66.352
87.618	68.664
88.608	75.950
87.609	65.741
87.609	65.741
87.432	70.780
90.308	78.741
90.512	76.211
85.585	66.460
86.343	61.086
90.142	65.423
87.521	69.535
86.717	66.746
88.258	75.943
91.179	72.708
88.616	61.084
87.000	65.643
85.140	67.399
88.840	80.853
90.166	77.457
86.216	60.427
87.201	73.010
89.404	67.733
88.136	59.284
87.597	69.147
88.162	71.271
88.346	73.210
87.271	66.587
88.527	62.798
87.683	72.070
86.722	78.673
86.244	63.047
90.008	69.871
89.481	75.810
84.160	68.817
88.177	70.395
90.313	57.079
87.944	68.448
87.264	76.092
87.114	68.979
87.008	71.748
88.915	69.546
87.892	58.378
85.793	63.543
86.926	70.525
90.204	80.609
89.369	82.058
85.498	66.836
84.757	57.912
88.123	65.838
89.706	62.234
87.644	70.445
88.071	78.316
86.135	67.307
88.587	67.843
87.978	61.557
84.734	70.492
88.416	81.331
91.603	74.763
86.644	66.363
84.853	67.225
87.966	68.075
87.031	61.504
88.318	64.817
87.094	65.425
87.693	74.747
86.069	71.464
85.342	63.197
88.873	71.064
87.247	71.661
86.594	68.860
88.581	72.712
87.081	69.098
88.052	68.569
88.486	63.218
84.664	62.643
87.742	74.248
87.003	76.556
87.168	66.281
89.195	61.025
86.626	63.143
85.912	68.248
86.739	77.779
84.765	74.437
87.006	69.851
89.282	66.108
87.004	57.461
85.686	66.455
87.468	74.007
87.153	74.564
86.419	70.173
86.467	64.589
85.471	67.926
87.791	68.143
88.485	65.653
86.774	67.023
86.601	70.737
86.197	73.734
87.898	72.031
86.385	74.198
87.280	66.947
86.003	63.286
87.101	57.517
87.046	65.321
86.261	78.932
88.070	76.269
88.453	73.107
88.453	73.107
86.032	61.071
86.442	66.241
85.589	74.454
88.218	77.492
87.655	71.136
86.367	65.471
87.059	57.429
87.722	68.384
86.979	76.864
88.319	72.673
87.873	69.729
84.967	64.201
85.862	66.357
88.929	71.152
87.163	72.200
88.958	71.314
88.000	69.165
85.499	60.506
85.995	59.547
87.816	73.568
86.192	74.356
87.823	75.797
88.816	75.307
84.299	64.786
90.262	68.197
88.097	59.776
85.270	63.158
88.946	71.454
87.460	73.241
86.834	70.918
88.937	66.862
87.102	69.465
84.993	70.780
87.783	71.955
87.833	67.878
88.499	67.982
89.678	68.135
87.081	61.270
84.685	69.828
87.106	69.504
89.156	72.935
85.846	66.471
88.193	63.343
89.927	72.178
85.558	68.715
86.813	71.804
91.217	71.995
83.908	74.933
86.787	70.643
89.410	62.897
87.087	62.042
88.565	62.057
88.110	67.796
85.050	65.189
87.228	73.207
88.431	81.175
86.680	69.642
88.032	67.422
87.969	61.608
87.969	61.608
87.720	72.867
86.786	69.828
87.714	73.056
85.948	67.494
88.826	59.419
88.452	57.935
86.922	70.473
89.210	78.139
87.047	76.036
86.118	72.517
86.266	63.716
89.412	71.919
88.680	65.536
84.005	69.759
88.551	67.974
89.535	62.404
84.927	60.639
85.236	62.214
88.971	75.320
87.979	79.572
87.247	72.285
88.363	63.464
86.321	65.551
87.932	71.854
87.898	72.179
86.443	76.240
86.813	69.405
87.835	60.801
89.129	55.848
87.623	55.545
88.302	72.302
87.455	77.216
84.937	79.307
85.609	77.834
88.291	73.536
88.075	67.684
87.676	63.557
88.987	62.526
85.708	61.163
84.836	65.137
88.661	61.029
88.057	68.290
87.369	75.372
88.228	73.256
87.875	71.546
87.312	70.785
87.143	77.606
87.914	76.988
85.288	69.590
87.943	63.586
90.600	58.937
86.122	56.596
85.327	57.610
87.943	72.652
88.572	72.538
87.777	73.200
86.777	72.495
85.454	75.964
88.387	76.166
88.387	70.287
84.964	62.925
87.634	65.067
88.911	62.610
87.368	60.433
88.022	67.104
86.730	70.787
87.126	73.029
88.937	65.559
89.566	67.898
86.184	80.678
86.879	79.316
89.740	70.102
87.856	66.535
87.436	64.148
87.009	58.762
87.706	57.565
89.273	59.121
88.984	79.649
86.904	78.768
86.904	78.768
87.141	72.539
92.011	67.845
88.290	73.059
84.652	70.500
88.485	66.558
90.552	72.811
87.842	63.708
89.468	56.884
89.761	66.173
89.261	72.992
88.595	72.728
87.154	69.939
88.307	70.410
87.970	77.370
90.706	75.388
89.661	68.580
86.305	67.890
90.662	64.431
90.243	54.696
90.243	54.696
86.873	70.133
91.575	82.945
89.979	78.341
88.462	69.162
88.812	69.751
89.183	70.421
91.048	71.020
88.389	69.765
87.165	71.188
91.346	68.962
89.472	58.914
89.349	58.704
90.853	70.185
89.728	76.886
88.913	67.671
91.101	71.136
89.641	75.793
87.204	80.230
90.283	70.092
91.605	64.036
88.999	66.109
90.165	61.060
89.767	61.876
88.519	66.220
91.558	74.742
91.107	78.096
89.107	68.235
89.779	76.238
91.690	73.329
92.443	69.270
89.552	64.816
90.134	58.574
91.357	73.178
91.493	71.977
91.666	68.647
88.593	70.775
91.613	68.565
93.288	66.999
88.857	61.385
91.543	73.669
92.104	77.372
90.720	75.588
91.079	63.907
89.431	67.825
89.901	68.914
92.901	64.168
92.222	68.352
90.742	68.211
92.672	75.351
90.893	68.444
90.216	63.756
92.553	75.795
89.862	71.293
91.739	72.054
93.164	58.989
92.196	65.885
88.796	73.655
91.106	69.118
93.777	73.755
90.635	70.866
92.620	71.887
92.113	59.356
89.657	57.378
91.981	71.425
92.639	83.042
89.447	78.004
91.535	64.265
94.995	69.268
91.601	61.166
89.019	62.070
91.019	70.218
92.317	74.096
93.816	83.403
89.249	65.707
88.357	59.315
95.470	64.918
92.138	67.599
87.876	68.939
91.720	65.146
92.368	74.420
90.364	74.924
91.426	69.833
88.754	65.844
90.334	72.295
96.069	70.871
91.097	62.266
87.355	69.308
91.991	67.537
94.634	76.171
90.133	63.630
89.567	61.110
90.343	75.266
90.708	68.484
92.849	68.758
89.762	65.749
90.065	73.872
93.162	76.380
89.391	70.791
88.526	64.833
93.280	62.344
90.682	65.050
90.682	65.050
91.097	69.981
90.710	81.474
89.830	78.165
92.502	70.406
91.907	61.128
89.149	71.510
90.757	71.597
91.765	66.376
92.065	69.369
91.309	69.508
90.850	67.031
88.785	57.745
91.548	62.394
91.429	70.933
89.406	70.977
91.719	73.238
90.776	73.300
90.447	81.265
91.218	73.064
89.807	63.253
89.212	62.396
91.963	63.521
91.433	65.029
88.958	56.638
93.097	69.498
92.561	73.960
90.003	74.290
89.336	73.718
89.954	71.505
92.614	74.498
93.002	65.439
88.319	67.829
91.493	69.812
91.683	76.164
88.877	60.015
90.019	52.475
89.861	63.728
91.573	65.074
92.445	74.145
89.954	73.269
89.955	81.530
90.496	82.293
91.553	66.848
90.198	68.381
90.974	66.780
92.195	66.344
90.551	55.422
89.297	51.392
92.590	67.893
90.334	77.765
89.630	72.911
92.366	73.707
91.835	77.379
87.758	73.662
89.394	70.693
94.946	69.470
91.501	68.814
89.415	69.833
88.434	47.332
90.196	53.073
92.082	68.494
92.180	74.911
90.957	77.592
90.603	73.590
90.649	81.727
91.523	77.831
89.879	66.332
90.445	68.038
93.372	68.050
92.613	63.707
88.183	52.590
89.072	57.389
93.351	71.120
91.779	75.508
90.303	72.086
90.951	75.581
91.034	83.013
92.642	70.231
90.422	66.600
89.508	65.614
89.508	65.614
91.199	69.561
90.168	55.319
90.685	62.378
91.891	69.762
91.571	68.366
90.789	71.368
91.065	78.876
90.193	82.592
91.565	75.286
90.887	64.565
90.417	69.608
91.280	69.041
90.401	62.277
91.139	54.762
91.628	65.579
92.233	73.931
89.043	72.647
88.649	66.757
93.683	75.638
93.366	84.926
89.092	75.993
89.419	69.151
92.671	67.547
92.920	64.735
90.648	58.249
89.951	62.690
91.562	73.659
94.207	77.181
90.490	68.562
88.861	62.611
92.032	74.430
91.757	79.411
92.466	78.093
90.927	77.912
90.097	72.597
91.241	60.410
92.492	53.026
88.606	56.746
92.135	73.687
92.706	77.592
91.981	70.612
89.902	71.584
90.261	78.945
90.851	81.654
91.593	75.258
94.794	68.997
90.601	69.578
91.227	62.600
91.962	55.217
88.980	67.813
91.146	76.180
92.857	72.307
90.603	66.556
91.981	67.607
94.053	78.909
89.383	82.597
88.160	71.832
92.938	77.172
91.135	70.796
89.684	58.623
89.684	58.623
93.939	59.401
90.965	73.251
90.193	74.349
90.395	73.842
90.017	81.173
94.019	84.379
94.189	70.343
89.570	63.463
91.303	67.336
91.142	69.508
91.667	69.561
90.639	63.678
90.078	69.189
93.427	70.548
93.360	58.970
90.102	67.834
91.477	78.690
90.780	87.686
90.937	76.049
90.248	69.785
93.446	70.472
92.407	66.497
91.049	62.756
91.645	62.077
92.616	72.753
91.784	72.221
90.941	65.231
91.558	70.282
92.240	75.474
92.522	83.063
92.026	70.847
91.137	73.998
91.797	72.075
91.145	67.747
91.869	58.420
90.864	58.937
92.483	73.956
92.416	71.182
90.278	74.369
91.537	72.945
91.699	74.830
91.892	75.712
89.904	67.863
91.749	73.188
94.939	76.704
91.341	67.991
88.462	58.947
93.768	63.492
93.178	73.131
89.412	73.216
92.723	74.857
92.664	67.115
90.523	74.904
91.379	73.583
89.940	66.611
91.884	78.587
90.392	71.984
93.237	66.581
91.464	58.784
89.684	67.383
91.710	76.838
90.175	75.141
91.140	76.287
92.969	69.155
92.524	74.209
92.258	67.279
90.776	67.431
91.038	70.755
89.964	71.626
91.152	71.739
91.196	64.036
92.696	73.331
91.951	71.585
92.495	67.635
90.999	69.652
88.539	72.561
91.326	87.578
92.878	75.747
90.394	65.332
91.122	62.116
90.964	57.627
91.087	67.483
91.739	73.576
90.090	83.665
91.951	72.886
94.121	66.487
88.895	63.208
89.483	72.688
94.038	88.893
90.260	77.911
90.196	66.802
91.911	57.948
91.607	54.956
90.714	66.206
91.145	70.848
92.438	79.495
92.516	77.771
89.858	71.828
90.047	70.449
91.112	78.347
92.418	79.559
91.440	68.735
90.831	66.384
90.682	57.147
93.159	63.291
91.884	65.569
90.392	70.982
91.817	82.422
89.735	75.371
89.830	75.237
91.753	71.870
93.139	74.012
90.256	73.164
90.481	68.347
91.307	66.961
90.159	62.419
90.591	61.625
91.530	60.262
92.197	69.766
89.695	84.074
90.860	82.879
92.349	84.225
90.973	74.982
90.977	68.833
94.005	63.326
88.564	58.510
89.373	64.596
92.629	67.507
90.252	68.970
92.185	70.259
91.129	80.368
90.731	76.882
91.044	74.348
91.936	71.444
89.921	68.817
90.753	78.345
89.772	66.566
90.931	63.324
93.196	61.181
89.855	66.021
89.521	70.828
90.804	76.739
92.084	82.320
92.434	79.658
89.831	71.901
87.838	62.747
93.098	71.649
91.455	72.111
88.536	65.861
92.056	63.626
89.912	56.521
90.709	69.157
90.546	81.046
88.021	81.839
91.331	83.617
91.361	70.145
89.921	59.734
90.295	64.799
91.015	71.773
90.796	75.069
90.598	73.019
88.954	58.960
91.468	62.869
91.162	73.397
89.562	72.113
93.824	81.725
90.416	79.633
87.440	73.999
91.234	70.235
92.054	61.964
89.557	65.583
91.560	70.795
91.532	60.917
87.376	68.689
90.292	69.881
91.773	69.631
91.635	75.555
88.757	71.181
90.691	77.300
89.576	79.417
91.161	71.638
91.083	66.939
91.083	66.939
91.338	65.222
89.753	66.793
90.731	66.848
92.789	64.258
91.907	70.480
88.694	71.769
90.028	75.608
90.830	81.702
91.336	77.038
90.156	69.305
89.240	66.762
89.480	59.989
93.079	66.711
89.043	70.459
88.806	68.433
89.451	66.788
90.090	66.261
92.704	66.599
89.466	78.966
90.177	79.368
90.644	74.143
92.129	79.674
90.696	68.195
88.274	68.544
91.386	63.132
91.529	56.911
90.873	63.812
88.955	64.761
89.031	72.508
90.299	77.442
94.529	79.886
90.036	72.777
88.168	69.970
91.628	68.549
91.924	72.494
88.428	73.033
89.222	62.631
92.107	63.059
92.861	61.583
91.002	67.066
91.557	77.921
89.569	75.625
90.940	77.682
92.974	68.600
87.252	66.851
89.510	76.225
94.595	76.297
92.759	65.570
87.743	56.888
89.941	58.792
91.159	64.259
89.551	75.227
91.582	77.628
90.556	81.684
90.579	77.777
89.829	61.619
90.166	64.472
92.215	71.944
92.159	72.463
91.249	67.644
89.681	59.571
91.010	69.115
90.932	72.204
88.604	73.295
91.906	77.053
92.510	74.193
89.303	72.832
89.377	61.203
92.403	66.831
91.191	68.801
90.671	70.241
91.426	65.565
88.924	67.393
91.446	70.080
92.069	70.864
89.686	73.784
88.613	72.531
92.747	76.866
92.312	68.273
90.835	64.574
92.278	68.611
89.999	66.156
90.450	68.372
93.382	67.500
88.071	73.377
90.210	79.641
92.527	67.440
90.269	65.448
91.024	65.455
91.853	69.601
90.251	69.930
91.330	70.757
90.202	75.221
89.270	70.837
90.629	61.059
93.074	62.264
90.807	73.588
90.846	76.201
92.535	73.882
91.868	75.227
88.343	68.364
88.343	68.364
89.174	56.648
91.984	62.011
96.983	78.424
89.348	74.412
87.032	76.096
92.077	66.575
90.947	72.248
89.219	65.942
93.888	66.101
91.562	70.343
88.788	71.643
92.811	68.587
89.767	55.598
88.374	72.265
93.347	78.776
94.701	77.389
89.265	68.696
91.376	64.161
91.872	74.063
88.234	67.031
92.742	72.123
93.137	76.033
90.510	70.126
91.789	56.858
91.810	50.631
88.462	71.006
92.206	85.556
91.610	83.682
90.396	65.968
93.536	65.201
93.395	67.015
88.857	62.248
91.288	73.290
93.171	78.885
89.054	76.557
92.761	62.981
91.695	56.236
91.170	71.288
93.742	74.852
91.815	70.490
90.876	66.366
93.422	76.101
91.806	77.935
90.019	66.909
93.249	68.793
91.985	62.102
91.205	71.679
92.677	66.885
90.270	71.872
91.226	79.213
91.481	65.343
91.500	57.051
91.582	58.914
92.670	82.371
92.142	84.454
91.298	74.570
91.393	63.786
91.291	64.476
91.091	71.909
92.929	68.610
92.615	78.061
92.569	69.052
91.866	59.734
90.048	54.918
87.475	66.904
93.611	84.007
94.225	82.501
90.300	70.259
92.692	64.664
91.166	71.331
88.489	68.834
92.032	72.890
91.959	72.160
91.539	65.901
92.090	63.674
88.850	53.394
91.834	69.863
93.406	79.960
91.061	77.136
91.566	75.435
92.197	80.064
91.246	73.633
92.965	69.513
90.099	61.756
89.329	67.138
92.652	71.250
91.930	57.166
91.638	60.638
92.151	66.440
90.635	73.144
90.459	77.991
90.133	81.857
90.223	84.410
94.037	80.773
88.875	62.585
92.167	55.463
92.201	68.957
90.132	66.217
91.363	64.694
91.939	59.296
92.634	63.447
92.906	79.383
91.264	78.343
88.000	84.301
